user_id,business_id,compliment_count,date,text
pLE9PzQ-3BNFbGjrMSxo2Q,fLZj2aOiA-xCE7oMLR0J-Q,0,2016-12-18 20:58:01,It looks like they reopened
b0Yh1g8U3-aX-kzqxzlEwQ,muCelHtTlX5PrJd8JKkf_w,0,2011-05-15 20:49:54,pineapple lychee drink delicious. nice big menu!
aGI_wfhcJ86DJ-67Lkty8g,zRjUMHQJ5gAmFhcXZtLacA,0,2012-04-05 00:13:31,food is therapy
MVllv306FshpHWUq2xFsFw,pDR3n7cjtbTrkgDxfUUDtw,0,2012-10-27 23:21:04,$6 food happy hour menu.
Khd-AKY42Ye6m9niu0ihOQ,7PQAbVx7s-RaVTf_KJeUHw,0,2011-04-29 02:39:19,Bowlin
EJPBXvEdaodsPQuYBT6low,yHphTYxoh9L74NjwvruPGA,0,2012-07-09 14:08:43,Donna in parts rocks!!!
9XHoOGeGMv9unv-tT2dcxg,FaY_9x8ZtsuHe5wS2iJM1Q,0,2013-02-03 16:43:18,Huge breakfast sandwich
iaTNZe1Ix0_TfGDeKx4_Dg,a7JYMycBoDcjwDSNS-DG3A,0,2017-07-01 19:40:59,The gym has a lot to offer for the price! My first impression was friendly staff!
pQjNCZ3-QZXPtgVeXcKCXQ,9xCprW96TZFLajnnN-w8Pg,0,2013-08-25 17:43:50,The vanilla caramel bourbon boozy shake has officially knocked my socks off
2XKlUjHGk9z-2ckFMcBEHw,3iSRhLUZfZSlLaQw-BzloQ,0,2014-06-03 00:05:40,Rooftop bar is awesome!
efZ3lgvDWfq4-U6U-q-2lA,5DwRX43KmGroXBlltpCGqA,0,2012-03-14 01:32:03,If you like free poker sick donkey plays here in Sunday's at five
s5C9ox4NVSNkpkJeSn3xOA,TOGGCJcfK2KY8_Pnjrk5FA,0,2013-05-26 03:05:56,Whenever I play Tom Petty on the Jukebox Jenny Owen Youngs comes on instead! (Edit: it's because I've been mistaking Petty's #30 for an #80 -- for years!)
KoqcznJYIXg19nzl286xOw,5uPdoWQNjYkrpRmy9AonSw,0,2011-10-17 13:46:59,The $11 sashimi lunch is the best deal I've ever found.
HJ6I8bTPNOwbs7syfCx1BQ,JSrab1rTrhBq0X80o6fPrQ,0,2011-10-09 02:15:58,Best Chinese food ever
z1QAVbVgdEnMNmAZ0yQOkg,onBKmYpiC2oWnLY5cufznA,0,2012-08-04 16:28:54,"Have tried most of the food here, but the fish and chips are spectacular. Also try the Black Velveteen, similar to the Black and Tan, but with Strong Bow Cider instead of Bass Ale."
DejbySADs66NO3RMAuzBIw,OI2J5UsaCSD1xFnY0psJ2w,0,2012-10-28 05:45:29,Halloween Costume Contest Happening Right Now
fCvMnJU1Z-XhAjKg99wK3Q,l4B7QclOvwNSY_s5yqfkCw,0,2018-03-19 23:44:04,"Breaking News, Nick Perdomo will be at Cigar Mojo Tomorrow! We just received word that Nick Perdomo will be at Cigar Mojo Tomorrow (Tuesday 3/20) from Noon to 2pm! Come enjoy a Perdomo cigar, while conversing with the man himself."
2CCJdupLxjqxthneSuuScQ,NSjjM0J5hvm1X5J5hb7vJQ,0,2011-12-26 21:50:25,Dinner before the game!
9n7RwTPN_yjSBypKt5Ipww,g9efAF87UAgqbzKwQlOzxw,0,2015-06-12 01:52:08,Traditional poutine sauce is vegaaaaaan :-p
CozGguiwx7JEVk7cAwdvpA,5m9QeYTx52m50MMR3Rr_wA,0,2015-01-28 21:21:30,Continues to impress.
QaCbRxUMAcTJl5YwA6inDA,3aT7XLIPKfdm0qxHJdGwEg,0,2012-05-18 15:41:53,Best lunch in town
dQDt0l5e9sre54eG7plUdA,y9yUyB9qldKaibuhJkC39w,0,2013-12-06 18:33:12,"My healthy lunch spot I love the packaged Field Fresh chopped salad with chicken, Israeli couscous, currants,  asiago cheese,  and toasted pecans,  and sweet basil dressing for $3.99 can't be beat"
l33rHW_LvpWn_DR73eSXmA,9zlIJ7Q5W4AENjpGgaNSsQ,0,2015-06-14 22:39:00,The best ! Pizza ever! And their wings are amazing
OmL2bjLvvRxg1brM5Pehgw,TpaWkW4eazEBNZkDeIYLYg,0,2014-08-23 21:34:28,It's freezing in here. Don't forget to bring a sweater
005GchcM1HWBH3SFKrIxBA,rGpDkBpwiuhgxOdBqol1Iw,0,2012-06-15 04:55:58,Soul Rebels were fantastic! Abita amber from tap tasted a bit odd tonight to a friend.
yX7A-nIPx43J4bzgVHrx1A,oGDLaTRLPLz-R_KyQ3TzPA,0,2015-09-04 23:19:15,Always 5 stars.  Authentic and delicious every time.
WMMntKBYxfJbKV3bRIyljQ,Adk7onX_5mfD_HWmUEAhmA,0,2014-03-17 18:38:35,Try it!
2lFni8ituUYceQJPxlUy_w,FUpDwSrQgdm4DOzV8f_PlA,0,2011-04-07 15:42:02,Try the tacos and empamadas!
43iCwFaKXxF8T0TGGqfARQ,gBAKF7W2Uclgu_GKYscwnw,0,2017-03-09 19:25:29,HORRIBLE over charge for using your credit card with NO sign BEWARE
etGUoX7XsekDbmaCCYyKBw,Aub2rSbYunQeKXoHHzxMnQ,0,2013-06-07 22:02:37,They have really cleaned this up and are working non-stop to keep it that way;  the staff is PHENOMENAL! What a great experience.
HLdH3k4q2ZzcEK4TcaWfAQ,s-eKQuETo9YlOVWFbZJc2g,0,2012-07-23 03:46:12,Calendar shopping. :)
wsjWh0neehfiQPh6hfuj3w,YGEUMBBoNFW7X-z09gFu0A,0,2016-08-12 21:51:53,"Always tasty, fast, we love it!  Their pot stickers are AWESOME."
0du93EkEwKuxRG_x6hqVUg,g9EbjokOKqf9nO0LS3wO4w,0,2012-07-22 13:22:40,only a few days left! :(
4QikH_OZkjN5CPA8xDS2YQ,iinxERucBbn7xy1H9PVD1g,0,2015-01-11 03:43:57,Who plays for vinyl toys. The owner is cool as hell.
YToCIZCJ9rhywrTeeB1EQA,fN17POyxijqDNBBe2UGZkA,0,2017-03-11 02:53:47,Amazing Greek food but sometimes customer service is sub par
CU2qYxxkiL1P_YMVWBEC-A,HhD8DLES5ZeULKDXmfkOOg,0,2012-10-07 22:08:10,Great place to party before the Saints game.
E_9Mix_1Z2njw4ct7VRCGw,K3z-n829Fk0hxycukEKWqQ,0,2012-10-07 04:22:52,"When driving to Best Buy or any other computer business is a no-go, i'll come down here for flash drives, compressed air, cleaning supplies for p.c.'s."
fcVcNUGC9hiP_691vaboaA,d_tRshM-w6S4QxE4VVi8tQ,0,2015-01-12 00:47:19,Get the rolls if you order online! They are free :)
G-l9ihg3sRAiGTuZLDmJTQ,sBcKVeZEHiG9JAxCiGvd2g,0,2014-09-20 18:11:42,Check in and check out the swag.
Teyv3k4-Y4aydpW9FEvWfw,yBJM7vzeyRiyTYJhUPtiLg,0,2012-05-19 19:25:22,Buffalo chicken wrap tasted fresh and was under 400 calories! Turkey sausage & egg white sizzly was also good. I wish we had WaWas in Massachusetts!!!!
CjIpmIHt8Ue14czGQo98cQ,3tABZPOFyYgY05ADJnRT4w,0,2011-12-02 13:52:36,yes.
BeS4myK026pWqg3b16Pwlg,6-ixjryKFrCgue3JaHnvXQ,0,2016-04-22 21:27:56,Great food and friendly service! Highly recommend!
vD_ZHw4_Kb7bztos6q2PyA,XF2SR4yNnIOGRGH9goofuA,0,2010-12-19 19:52:57,"Food/drinks are decent, service/wait not the best."
Gw2ucUuNeBZTQOi50HQ5gg,iXemjTj5TOByT1-cNTSaDw,0,2015-06-29 20:10:38,Great menu and delicious food! Really enjoy the dog theme and photos!!
w6iZaQ0ZmvTA_x1iRXFg0A,vd7LTCGyxHOeO8FnWVbHzw,0,2011-05-01 19:00:07,Closed Sundays
zLXN88v_bTL16zZwCllx9g,bj0RCI6nDYcaJfWQk377Zw,0,2010-12-11 16:33:19,I got subway next door... but had to get curry noodle soup.
wXst_P1VTHh45zv2zJuS0g,VZxyWuhu_wF1wqeZHo2uDg,0,2017-09-24 21:51:43,The staff is not welcoming this particular McDonald's doesn't have customer service skills will not be returning to this location.
EoaSBAHVwz3-dj_oN6RDhQ,qKt9X3OIG4vBnjQ9YokQhg,0,2015-12-31 02:35:22,Now they have a bottomless salad and gravy in addition to their bottomless fries! Awesome!
XTraoWA-NVwt2KLd8rdfOg,Qcf4ihbB6V0FykFxppv_8w,0,2010-12-06 14:43:03,Senior citizen day?
nDEC-7GY0jSG2PlAnMCeZg,2D-8pjS2NB9ut8AIUFEu2w,0,2012-10-07 20:07:50,Amazing theatre. It's a restaurant. You get served at your seat!
iiu3bqTQyXy2Eu-jzO0T2Q,SCjUeZfjafJ88fWWQjRh2w,0,2010-12-09 23:17:03,take 2!
Hy4yn4cIQCp37NcV2nn4fg,XiC7tQANHZNtTF0a73kN3g,0,2017-03-23 16:17:34,Chicken Pho Mondays and Tuesdays; Beef Pho Tuesdays through Thursdays! $10.95
a8-kB7ZOA2PENitL29CkcQ,vBQIBNOXsVrGNWKwaYEi7Q,0,2012-08-05 02:28:26,Outstanding bar. Great wine and beer selection. The short rib mac & cheese and Parmesan truffle fries are ridiculously good.
0V9kMR2AGljsoMQR_JgpZQ,TIFAgl8Ys7EsMbp6tjXZtg,0,2014-06-08 23:14:09,Great place for a romantic date. Please leave the kids at home
J6j0zr-GWCJ4PwtdWwEzhg,J2jrwV078jh-kkUHjl3kzg,0,2011-10-18 21:56:26,"Heal you body, heal the world."
ESlbhXivKfrymFf-0saA7w,eObo_Ox6xQkTAQadT6i_1w,0,2013-12-13 17:50:25,bout 8 buxks
KwMpbm3hkfR9OslAbOTbBQ,bK0j7YtVyN98UnM_8fUONg,0,2012-03-18 02:36:36,Rude bartender made a coke & vodka instead of a soda & made me pay refusing to correct the mistake?! Never coming here again!!
5WYuAdX1R659ZjweIybCFA,nTEmSvz8_DK-iK3miQFCwA,0,2011-07-26 01:13:02,Lovin' the half price wings on Monday after 4pm.
2GdKEMhXh7xeFXB7cZRsDQ,QbAZz0bNDECP9fKh2HXwEA,0,2013-02-22 02:17:41,Great produce section with competitive prices to Publix.
v_bE00eJcYoTM9ucqQmDYw,i_sAh-ylmOwCQmqRmXox8g,0,2013-02-11 01:10:38,Cant wait to stuff my face with some pasta
ypE5drvej2bS4Jf_zywQGA,sr-5EY6bmp4jINhea06MjA,0,2017-03-22 23:03:06,This place is so quaint! A lovely outing with my momma
ePxjx8tee06mn5h87X-Sxg,fcnQloUAvmv_hDlK0uHO9A,0,2017-06-17 02:30:13,No more Rice Krispies Treats ice cream =(
-muNAYCmylCP7kype-VCZA,9_V0SWbQPnZ0mR3kljXqBQ,0,2015-01-20 00:21:39,Great place to share a bunch of sushi!
e-DBu9N8Q-fTgY75ozOuYQ,e5RB02O8fqV4ordEJX1kGw,1,2012-10-06 02:26:37,"Good pizza, but, by far THE WORST service!! Incompetent, uneducated and lazy workers. They forget your order, tell you 'it'll be 20 minutes' and 45 minutes later, still no food. And they look at you like you have 2 heads when you try to express your frustration."
Cif4H77P0T__eBB-B5_K1w,FwTIsJdOV8JVBO_ep3gYSQ,0,2013-02-17 04:04:56,1/2 priced drinks at the front bar
rzyNpIt9PlemE8RWNXuC_Q,ac1AeYqs8Z4_e2X5M3if2A,0,2011-12-30 20:17:20,Eating with the family on an outdoor patio on Bourbon St.
20bBIeuBi4GWYAvvQmpIUg,p_qSQwShIgQnNxGcajI4-w,0,2016-04-22 16:31:30,Make a reservation
_ADnCcFfZrKuCUdv2SD-PA,z7nc1PoggzyXUK8Fz9-P9g,1,2013-12-05 21:10:43,they have melona bars!!
D2Irsu87W5RU0azFjZI2VQ,hEb0f7wRZBUhX5f4CWEukg,0,2016-01-03 06:02:34,Best wings in the Indy area!
mJy-5ShuwwYRayxRtl6xxA,z67ktHxCJ3-Ebs3zooegSg,0,2015-01-25 02:39:34,"Got some pastries to-go today. Came home, opened it, and was greeted by a giant blond hair sticking out of the frosting of a piece of cake. Come on, that's gross."
fZ_9Na3EuwqN1I9x24vcSg,jfz7g8z2Ih9gt1V6cWNWoQ,0,2015-01-28 18:22:41,Ask for dental hygienist Leslie Joe (L.J) for your dental cleaning!
8wYt2OfdHwpe2eaP2Z3Qsw,5Us-B-4XEzrysCQsSAnF9A,0,2013-06-04 18:00:32,Fun day with my daughter before she went on a nature hike With school
t4WMFl5MMg0HcorAO8eOqA,JtAyaKWwnax-Ag20WXW10Q,0,2010-03-11 15:46:32,"Fries, and a steak made with sauce and peperoni... Try It !!!"
l3oIMKe_I_M69opcVbwELA,ObZu0-S1VAqAuCbAF5AFvw,0,2012-01-05 01:42:04,The Crawfish and Corn Chowder is amazing!
0juMoWXC7z4c7LgQP2s3sA,Kt9UR1XPf2gZwngMN0tkTw,0,2011-12-29 17:50:56,Ahh. Massage...
xGS_mlHcCUipSKXrHk6CGw,B3JF06ctShiYJeg1FyJ5jA,0,2011-08-08 03:46:37,The tea is good
Ax8miQDiYN10Mf7aEz_zlg,WuEj_th1_CylYddnvXknog,0,2012-10-02 18:33:29,Great margaritas on the rocks. Slow service.
1h1R3ge1vZK237HcOf1lXA,MdcgaLvlmhYwpb5l3NT19g,0,2017-06-11 22:17:52,My god
YIIs55RbwXEp4DkP7o27Sg,IqCZkji8KQ5NRBN1ZfB5CA,0,2016-05-06 03:24:21,Margaritas and more at my favorite Franklin spot. Great service too.
l0hV7ISFEdNw7k6tgI6iDA,gjYMjwyUGjY004PLo3cC8A,0,2016-04-29 23:03:34,Parking lot is a hot mess right now! Aim to enter & park by the Tire Center/Gas if possible to avoid headache.
WCN5fiJ34_pWq0cv23I_ag,ezQUvpSmcCGkoX5Pf9B5Xg,0,2012-05-26 18:52:54,Great family friendly fun!
oGbzCeY9_vDa6bawi81pgQ,5xW1QiUC2PEwa8jDha0scQ,0,2018-04-05 05:04:02,Ugh this is nasty!
CHf_Uk6x6pF740PA6amvXw,ZddEwyX5NHCcp_u7XRodBg,0,2013-12-22 20:49:41,"This is as close as I get to eating gourmet food. The menu is fresh and varied, the food well-prepared and the ambiance relaxed and pleasant."
J7U_-yCreEv38vsM8WLS-A,MuQ-irulfi6V8N9Ka6XBHQ,0,2014-01-21 06:37:54,Great ribs and wings
-G7Zkl1wIWBBmD0KRy_sCw,SA1kBystZZn8yYiQsjljYQ,1,2013-09-24 12:31:13,Going with a Turkish Greek Omelet. So glad they put their differences aside.
ZebJ5nOtpJdBS4C5D4Ft_Q,K7KHmHzxNwzqiijSJeKe_A,0,2014-03-16 19:45:51,Gaufre chicken cordon bleu.....yummy!!!!
RdLTUqd662yMT1IcCG5sQw,XM3ZCy6mhG9y9FZPIjOHlA,0,2017-03-14 20:29:53,Just opened! Burgers were good and service was even better! Give this place a try!
WFoagkbdpn3nZKpHG46uVQ,8yR12PNSMo6FBYx1u5KPlw,0,2012-10-28 20:39:55,Want to know what I love about Bru Burger?!?????   EVERYTHING!!!!!!         And the Beer Flights!!!!!  BUZANG!!!!
t0t4XNPtitNdgJv9UbfJgQ,Svp8kOsVh6ipCTtlEoW9qw,0,2013-02-09 02:28:11,This place is for lower middle class Americans that have 3-10 kids just sayin...
OD2dMRR3HwJfxO0ib-GsAA,7YYb7e3qM3UFi2kJbkaE9A,0,2016-04-25 07:54:46,The owner here is very personable and friendly.
QZK4GNppPBn6FbwMbVvB1g,nn5tvvgFtnoyCocACvXmJQ,0,2013-02-02 20:08:12,Always our first stop for Taste of Soulard!
6O1ifpkuVsAuGXYGU1m3UA,jeizWBHYh9bYkf-rey3Ekw,0,2012-07-23 07:22:54,Amazingly beautiful!!!!
vBZywpF-vTrS3oayjpjkAA,ipPhk2H1S5MjswqJH7xrCA,0,2012-10-08 19:07:55,Love the patio for lunch and cocktails.
3EWotVSF_JaK-SBEnwuBSQ,ahH0MhpSAy5QEE7yTScJWA,0,2012-05-25 23:39:11,Nice people Good food
dNyQX33DDCjc_MzD0XjDog,pUlpCJBYR7chLMMUKA5Ydg,0,2012-03-13 05:11:50,Gumbo. Monday night jam... amazing.
ebcHQeOHso4h6cqQWFrwYQ,b-ovJ5Moe92RBCs_jI88kg,0,2011-04-12 05:18:00,"Shoyu ramen and the burning man roll are good. Hope you like Lady Gaga, that's all they play...every night..."
b7WeBJjMDtAFzsSKhyO-Xw,CQhY6tuC5lztz-7uosT_5A,0,2012-07-22 20:42:36,Good tacos and good portions. Could spice things up a bit. Authentic chicken is good stuff.
b3QY9pRVWNcQqczFaFqF4Q,7pwZZVVlYCxQvVdd8Q03wg,0,2014-08-25 18:40:30,Simply delicious
qZfVFzPONrT-TCLhVawftg,-z2xmsSdn6HJEvQ9iuNopA,0,2012-07-21 17:48:01,Dark Knight
TSVGm-r6ZDREH8dqc6odFQ,I8n5N-GsqvyGG62ug1TrRQ,0,2013-02-17 17:20:19,Bella M. Nope. Mungos. YES
W7QuR1vnC61o9-giPSJy1A,89CEDMXZjJRHXGeVIWTwcA,0,2012-03-26 16:59:31,Galbi~
rpUOaLv_7QkDeFQSZMZhOg,u4WC_qHGn03jwNdVmW5vaQ,0,2010-12-31 22:29:09,It smells sooooo good in here!
8VNmuYmFboXleIFf-stnFg,WiEo78wa8g657mp0YPpiFw,0,2011-07-21 23:21:54,$10 whiskey tasting on RIGHT NOW!
jbyaV7fNmG0mrnPjLB5-sA,_Bi9kN_eR75G1eqIl7S3pA,0,2013-08-22 19:36:19,Great beer selection
FtC8b-VozywByQ0aNHxkJQ,k1yDRDZ4QCvNW9Wm9-IOaA,0,2013-06-09 06:17:58,"This is not Ethiopian food, I don't know why everyone says. It's Gambian and Cameroonian (West Africa)"
_4LrY0FwnNFaTVWBGX5W9w,bQ_3ksjRm5LFbrwhEc90_g,0,2013-12-28 17:08:19,Food very good and service also 4 star.
bOei0iogihBsoGwcBlEvmA,mf0OyZ6DX2iKUFIV9TqFRQ,0,2011-04-07 16:23:08,Getting the wings
c_8BfmEVOUyPtHKK62H8dA,0zWAsCBzvuCI_Ydx7yH1Jw,0,2014-08-26 18:19:41,Free parking.
yhaxEW2nUboIPH4E9G8sbg,9XkgYvXhYibe85V6mNE_TQ,0,2012-11-20 03:17:57,Love it!
oWxy_YR6n2w8e9L00hxhPw,inZTMF2Apz0WILfTSjhx2w,0,2018-04-27 14:22:16,Horrible customer service. RUDE RUDE. Save yourself a trip. Go somewhere else.
_hPjqzQDiyw1-4U_IAETpg,f4RT5Pnv6DdfdvEexleGow,0,2014-03-31 17:59:14,Probably the best Chinese joint in this area
FK2KpXP2uJLWjM2yUO0RNQ,eFtQDmNER9pRB9YdPxMMXA,0,2012-03-22 01:16:51,LOVE their bubble tea. I've had their bubble tea many times but this is only y second time eating.
N-Qiv_JpHmClbS_rnOmGMA,4HMXL85u_wX0WEHucVkI6A,0,2011-08-16 17:31:01,"They always have daily specials, and they are very yummy!"
52qcVq_QiqVW1ydwujeBwg,puGcZz5LWtXc0bzvfQHoxw,0,2010-06-22 12:31:11,One of the best
6yf4Lu4nlF8ZJjxyMTheBA,FnDIgu-rwGr1P8_hFHBocQ,0,2016-01-09 17:49:51,Come here with a BIG appetite. They serve large portions!
NPXWpXMIVg26i5kAuu5reg,ixPTo6Hum7nNZ7A4VPhTXg,0,2012-10-27 17:46:26,Turkey sandwich
1JtpcHELRrSDoWS80WtzuQ,cIQv2GqyFLjmGqd6eyvxRQ,0,2015-09-13 17:32:01,Buy one get one free pretty much all the time.
hyJ1AJBJyz8d8yHlGk82Gw,rmmsGytKxZPQjbtb0DfE-A,0,2012-05-23 19:20:41,Nice atmosphere.  Good food.  Clean restaurant.
HPqD_nATHVuVjTyt0Rxatg,xhEbn3BVfOyHrckP5BmyFQ,0,2015-09-12 22:07:38,Located in the brand new strip mall on West Esplanade between Williams Blvd. and Power Blvd.
PTyfmCzxo47RdfOjJVXFmQ,t-QoyFuiNKPOioysQx2qHA,0,2013-05-23 16:32:21,Vegan cookies !
1nRCJ8y8Q5AeJdqE6ohBRA,73UjNbSoQjQAOS45rcihFg,0,2013-08-20 02:27:47,Park in the lot across from the Piazza and walk to the restaurant.
QVoy32vmYsjcusOu5ITpDw,sRQy8OzV9Wnh2QUlZP5ucA,0,2011-08-01 22:17:41,Really good menu of special rolls!
5gT1R-EthZ3eGsrP8r79dg,DV4NwHf8Bt6y1ucG0bSNpQ,0,2015-01-18 16:08:38,"Be prepared to wait, be it's worth it for sure."
Hn8O2RQijYIVLFNF5VPWTA,wjZwXKDiFBQXlO8-TjQTXA,0,2012-03-11 13:53:20,Total overrated tourist trap
JBYvDZo_GDTi-syuvpxL5w,_xSCB2TZ-s6yTeafRnzK1w,0,2016-08-31 03:44:29,Good food slow service but they stay open until 2 so that's always a plus
CAElBD0ReYRnSIItIoMhKQ,XFfuR-F1_wDbcf8xo2DVPw,0,2017-07-23 23:02:43,"Flat metal Korean chopsticks are used here so be sure to request for rounded or wooden ones if you're not comfortable using them. Also, clean private individual bathrooms for Chinatown Square customers."
3YhG4h4Ok654iVfqdmkuRg,mJzawmNtX8o7oSzANNEAIg,0,2017-03-30 18:41:35,First BPs in an airport!
fCvMnJU1Z-XhAjKg99wK3Q,T9pIor6yCiFrDVSGHbgW_g,0,2016-05-14 03:22:04,"Beer is expensive. One bottle I picked up was $11, whereas it is $5 at Whole Foods."
0du93EkEwKuxRG_x6hqVUg,1Pxg1AMf0rEn9QF__ZYoWw,0,2011-11-01 23:56:46,best sushi in all of nashy
pYx9GIblRMjgRLUHvwQvbw,1Mc_Reqnxhs0eHQFAhXVUQ,0,2012-11-05 00:40:34,One of the best parts of downtown.  Its addition to the landscape of of this city is what makes walking around here so damn fun.
8P6_dLE_BI4a4M2lzrtIPQ,pFjK_h-FX4TwAC6R_6iRqw,0,2013-09-07 13:54:45,Another fine breakfast
2S0p25eJXmKkRoKvQ-eMYA,9ugpNKKhnYRa51qXoxUw_A,0,2014-03-08 23:10:07,Great tacos!
5u1aDbRVb_BVlzxMEO-LWw,LmZWlvPJBwj5WG2KHV-v1Q,0,2012-04-06 20:07:39,The new location's parking situation is a nightmare.  Not a fan of the new location
r9OfnCo8jf7CYXaBjJIUew,4TleqRlbwgXcIgz33HjLJQ,0,2015-05-25 19:26:20,Get the bagel and lox platter
dRgEqIcoLEPMlHNhw1uxjA,vLruiO6MuICD4ILBe3s4Rg,1,2013-02-25 20:09:45,"Bring your own toppings and put 'em on yourself, it's much cheaper!"
Z2pXm4f-2O5ZpMUmXuYK0Q,3TDyV2_iO9UhQ2NDigbQmA,0,2010-07-04 20:38:06,Free wings with any pitcher on weds. Gets crowded tho
qFYTvzTuZLL7bwrPCZaiAg,qVVz1sRZVNH2xt865M64Dg,0,2017-03-15 11:22:55,This location has the worst customer service of any other coffee shop in the area.
GL8qyHNUTpgJXW1N64b7UQ,rVhsjZWk_u20TDcvwhbdyQ,0,2015-06-17 20:53:40,Avocado quesadilla + mango salsa = heaven!
LkcKrcZK3EvN-SOeHWrAIA,UXJEQycac7JKyyTVDjWBdA,0,2012-08-07 21:15:42,Excellent food and service
Am_KAf9k8vXcmB8lvC8mWQ,7gyiQdr6MselGVlmbMkPMw,0,2011-01-12 20:50:58,The vintage Tiffany earrings I've been eyeing for a year are still here...a sign from the jewelry Gods I'm sure
z-mZBtyZx0XoQgY3KTZhHg,hJkkXDmu6woTWD300bw09w,0,2012-06-07 01:56:41,Raspberry draft beer is awesome!
gwYE77ZX2fpFdOLeiR_64Q,XCyjkJf-Abj6z4Aqe1fB1g,0,2014-06-15 21:08:24,Bring socks!
u3Bn8n1ZfoAWbIijzoP8FA,EjFp57Nd4bVgb5GNn-XnuA,0,2016-11-27 09:35:41,A sushi place that delivers!
AaJ9d4OrFmgc4S_U2QiSZg,1817ULc2--fRD1eWnFLg3A,0,2014-08-26 01:22:40,"Washing away the pain of my miserable ""closest to the pin"" score. Don't we get extra points for feeding golf balls to the fish?"
B0fzg0eUWplNBzfSJsCFDg,J_i02K5fCr4O-2i7iqGcoA,0,2016-01-29 20:25:44,Great place to while away a lazy afternoon.
8wo4SEy_ttppeUSdbAIZsQ,26107Pz4hjESgQ8J2c81rA,0,2014-03-27 21:00:37,They're the home restaurant to the Stinky Bunz truck. If you don't want to track down the truck get them here.
J6j0zr-GWCJ4PwtdWwEzhg,J2jrwV078jh-kkUHjl3kzg,0,2011-10-31 21:08:57,"Releasing physical, mental and emotional tension."
fCvMnJU1Z-XhAjKg99wK3Q,itX_9nsjP4T5oXcBkXirww,0,2017-07-09 14:34:48,"Middle School Monday Night Fun!\nMondays, July 10, 17, 24 & 31 | 7:00PM to 8:30PM\nThe Little Theater\nMonday nights in July are all about FUN...and middle schoolers! Join us for a short book discussion (check the online calendar to see which great books are being discussed on which days), Library Jeopardy (a lively trivia game based on the books you read) and then a Junior Friends meeting. All kids entering 5th-8th grades are welcome to attend. No registration required."
stZRPqVJoVCstDhH8JipSQ,ywx8upoQc5f6pzd-4dHtHw,0,2014-04-13 15:38:25,Half price pizza on Sundays & wing night Wednesday
l3oIMKe_I_M69opcVbwELA,kYgMSD2obyOgORgd3RSE_w,0,2012-08-15 02:07:50,There is nothing not to like here. Amazing Expirence!!!
bM-t9xtoC5nJxqJ-5VpY9g,5fswwcileaIhs4KNRXPQvg,0,2017-04-02 05:56:45,"If you want the classics, definitely get it with the tomato basil soup! It's a great combo!!!"
MqDgSw9wZFsaFFPRKh-k8A,9ugpNKKhnYRa51qXoxUw_A,0,2014-08-18 21:01:40,"There is a line, thats a good sign."
hLEJu19tkPbYH3i63Io-uA,EgnygeYyvUJ-r12WmHAY6Q,0,2014-06-27 23:38:51,It took me almost two hours to get a pedicure here. Both times I went.
pY70xcXywDbSiYVUJ8jG3A,Z-YqerdBixL-wZ8CgF50Fg,0,2012-07-27 21:05:23,I don't know why this says closed? It open 23-7
4XIjdvV3bz-e_NYzJRJLHg,IeSD0nMKRFYUTnR5nZH1CQ,0,2015-06-13 00:09:14,Huge outdoor patio!
UCCpZv40DIS8Lii4i5AH2g,0L4OUlZ1LcCE0T8elFWxdw,0,2015-01-21 02:04:08,"Excellent service, very tolerable pain situation  and quick! Mary is a sweetie!!"
vWLHqiJu5Z2tRghSH8ammw,M0r9lUn2gLFYgIwIfG8-bQ,0,2014-09-10 22:45:14,Their boozy lemonades pack a punch but are heavy on the sweet side...I wish I would've seen the long list of local microbrews on draft earlier...
6GuuYVB1R_UwhXzM_1054A,EmBa8UWYRwM_3hagkqwtIg,0,2015-10-18 00:50:56,"Service used to be slow, but it's gotten a lot better.  Most of the food is good; our favorite is the nachos with carne asada.  Definitely worth trying!"
wu2VFhZvtNCHmwWvq7_A_Q,YedKs_jpocLcOHCzcRJ7cQ,0,2011-04-27 23:58:53,Its packed Wednesday evening and nights!!
9wrgfHdcp9O1u3uxyAoWWg,140WNflw_n01GVGtB-PwJQ,0,2015-09-21 20:01:52,New owners have trashed the menu and jacked up the prices. We won't be back.
E2RmKWGpVIk1u-cO-ajUGA,xxL2_-oExRCwKs_Nyr0KiQ,0,2010-07-10 18:39:53,Drawing an end to the WC .. Getting ready for the bloc party tomm ..
e67fm29pOiQUcPSltCAHVA,nCqQf0L0GsVHxub7BDESaA,1,2016-01-25 13:23:36,"My favorite is the big breakfast #4, for $6.50 it's 2-pancakes, or 2 pcs of French toast, bacon, sausage, 2-eggs to order, & grits or homefries"
5dYduxPNouuR5SI3V1OtCw,u4pA51ju5ex_2QVok3rlnQ,0,2011-10-10 23:59:10,"Not hot yoga, but you will sweat."
m982bOXdBgpmVU3ROb1B2Q,COclRBaXBjYpomS4syUmvg,0,2016-01-18 20:24:03,Bathroom desperately needs a facelift
kiA2tWosqEpsysX7Qt0UUQ,Yu401DtSmkXpJhgXnQcFrg,0,2013-05-24 03:59:32,I didn't quite get the charm of the place. Staff wasn't very helpful.  You have to know the procedure before going. They won't explain or give you any help. It wasn't a language issue either since we had a Chinese speaker with us.  Dim sum was fine but not great.
